sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
49216A,English,3,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
42180C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41103C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50517C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
44262B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43827B,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
43566A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
42532B,English,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50434B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42073B,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49662A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
50503B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52501A,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47967A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41907A,English,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
48527A,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46251C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41204G,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41192A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41976C,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43516A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43696,English,2,6,1,0.25,0.6667,0.3636,0.3333,0.75,regex_baseline
47459B,English,3,3,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
48663A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41151A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48150C,English,2,1,0,0.6667,1.0,0.8,0.0,0.3333,regex_baseline
43229B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
50125A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
49336B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49908H,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47964B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46214A,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
43534D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46667A,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48515C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44299C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51439A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52206B,English,4,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
40838B,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
50770B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
51381C,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
42798B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49902A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46260B,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
45169A,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
44299A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42750C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43461A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
53399C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50829A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45106A,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
42071E,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41960C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
45677B,English,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42010A,English,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45387C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
51915A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45220D,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
48697A,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
44113A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51419B,English,4,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41341B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50328A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46783B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47842B,English,0,5,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
42335B,English,0,8,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52890H,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45661C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41803C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
48022B,English,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
44525A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
51675B,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
49099C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48938A,English,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52431A,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
52107A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45434B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48366B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43173C,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49984C,English,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
41673B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
41368A,English,2,3,0,0.4,1.0,0.5714,0.0,0.6,regex_baseline
49476D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43632A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50938A,English,0,10,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44471D,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
41810B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
52009C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43699B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52165C,English,1,9,1,0.1,0.5,0.1667,0.5,0.9,regex_baseline
42062C,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
45677C,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44299B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46710A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
49181E,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51735B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45470C,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42838D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45549C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45358B,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
43370C,English,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
49580B,English,2,3,0,0.4,1.0,0.5714,0.0,0.6,regex_baseline
44153C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49914B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
53088A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49722C,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
49312C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41713A,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48780C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49180B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42948D,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
47828C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50313B,English,0,10,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43827A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42852A,English,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
46829B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
45674A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
44190A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52941B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49221C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49776B,English,0,15,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48092A,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43529,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49747A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44945A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
51855A,English,1,4,1,0.2,0.5,0.2857,0.5,0.8,regex_baseline
50893G,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50970A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41492A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43645C,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
51583C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41210B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
51364B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
44814B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45974A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44161A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41610B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43387A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
52787A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
53163F,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48225B,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
52317H,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50158A,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44807A,English,2,1,0,0.6667,1.0,0.8,0.0,0.3333,regex_baseline
43421C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49399A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47316B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45902D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52411C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52795B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49251C,English,1,8,0,0.1111,1.0,0.2,0.0,0.8889,regex_baseline
46778B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42578D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
44113D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43871A,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50564C,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48152A,English,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
47888B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44084,English,0,10,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
50594B,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
48442D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46373D,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52558C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48434B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45950A,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45437C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
43523C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42514C,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47522D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47263E,English,3,3,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
41944A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50735A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41372C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52100A,English,2,10,0,0.1667,1.0,0.2857,0.0,0.8333,regex_baseline
42167,English,0,4,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
42700A,English,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
49087B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
42803B,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
51193B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49697C,English,4,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
46255B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48588A,English,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41574B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45732C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45702D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48584B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46915,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47777B,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
43934A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48029B,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
52096A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
53163B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40907E,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49697A,English,4,1,0,0.8,1.0,0.8889,0.0,0.2,regex_baseline
50213C,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
42220A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49716C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52411D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47860A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
50655B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
44153A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
50895B,English,5,11,0,0.3125,1.0,0.4762,0.0,0.6875,regex_baseline
49229B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45161C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
42180D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
44525D,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46452B,English,0,8,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42779C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46710C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
40798C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
53338A,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
50224A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52317C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50189E,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
44089B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47337C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
50808B,English,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43026A,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47490C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52780C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42116C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52215E,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
49037F,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44596B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51838C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49210C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48780A,English,1,3,1,0.25,0.5,0.3333,0.5,0.75,regex_baseline
43237A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45607B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50821B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42827A,English,2,3,0,0.4,1.0,0.5714,0.0,0.6,regex_baseline
47898A,English,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
53334C,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
50991C,English,2,3,0,0.4,1.0,0.5714,0.0,0.6,regex_baseline
52897A,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
47782E,English,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52854C,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40779A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48625B,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44941B,English,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
47211A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
41044B,English,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
42186C,English,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
52990B,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45444B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52336D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
51700A,English,4,2,0,0.6667,1.0,0.8,0.0,0.3333,regex_baseline
51404C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44711B,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43762B,English,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41517C,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
43774C,English,3,3,1,0.5,0.75,0.6,0.25,0.5,regex_baseline
52331B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
48230A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
53225C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
41880C,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
50351F,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47173,English,0,6,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
51524B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41669B,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
50789C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47811C,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50865B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42352A,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
42384C,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
49453A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47033B,English,0,7,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
53225B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
48004A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
42870C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
44120A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
47751B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
52253C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48739C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46278A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
53542A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43398B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52983D,English,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
47888D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50726B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50328C,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49817D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43266C,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
50088B,English,6,1,0,0.8571,1.0,0.9231,0.0,0.1429,regex_baseline
44753C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45948A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49614A,English,1,5,0,0.1667,1.0,0.2857,0.0,0.8333,regex_baseline
45601B,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
46500A,English,2,5,2,0.2857,0.5,0.3636,0.5,0.7143,regex_baseline
52587C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47609,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
46691C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42281C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43880C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43577C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
41586A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45133A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
41067A,English,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
48505A,English,0,7,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48036B,English,2,1,1,0.6667,0.6667,0.6667,0.3333,0.3333,regex_baseline
43663A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
48505B,English,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43534C,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40848,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41704B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50024C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49141A,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41528A,English,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
43645B,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
41619C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52681B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
41204D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52085A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
45023C,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41704A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
47583A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
43753A,English,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
44301B,English,5,5,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
49565B,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
47165C,English,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
43448A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42448B,English,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
50237B,English,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
53069C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52380D,English,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
48278A,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
48354A,English,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
47014C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43795B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51089A,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
47016B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
51422B,English,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46047B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
43159B,English,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
41987B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42017A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
49447C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
46396A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45342B,English,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
46280B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46129A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46900B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
52138A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
50313A,English,0,6,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
41453B,English,6,1,1,0.8571,0.8571,0.8571,0.1429,0.1429,regex_baseline
49637A,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49382B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
49299A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
42036A,English,0,2,2,0.0,0.0,0.0,1.0,1.0,regex_baseline
41550B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
46003B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
50298B,English,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
45155A,English,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
51319A,English,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
52102C,English,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
