sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
22871B,German,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
16641A,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
18482A,German,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
22157A,German,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
20384B,German,2,12,6,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
20763C,German,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
16075C,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
27230B,German,2,10,3,0.1667,0.4,0.2353,0.6,0.8333,openai_privacy_filter
14741B,German,11,17,3,0.3929,0.7857,0.5238,0.2143,0.6071,openai_privacy_filter
20061C,German,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
15373A,German,1,12,5,0.0769,0.1667,0.1053,0.8333,0.9231,openai_privacy_filter
25150A,German,0,10,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
26368B,German,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
25486B,German,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18759D,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
27551A,German,1,9,3,0.1,0.25,0.1429,0.75,0.9,openai_privacy_filter
23838C,German,2,8,4,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
15069B,German,7,21,6,0.25,0.5385,0.3415,0.4615,0.75,openai_privacy_filter
20798B,German,1,9,6,0.1,0.1429,0.1176,0.8571,0.9,openai_privacy_filter
22787A,German,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
16402B,German,2,17,15,0.1053,0.1176,0.1111,0.8824,0.8947,openai_privacy_filter
14421B,German,3,18,10,0.1429,0.2308,0.1765,0.7692,0.8571,openai_privacy_filter
17440C,German,6,6,2,0.5,0.75,0.6,0.25,0.5,openai_privacy_filter
23743,German,0,38,19,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19916A,German,2,4,3,0.3333,0.4,0.3636,0.6,0.6667,openai_privacy_filter
27664A,German,3,5,2,0.375,0.6,0.4615,0.4,0.625,openai_privacy_filter
19932A,German,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
21069D,German,0,15,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21043B,German,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
22218A,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
16194C,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19051A,German,4,27,16,0.129,0.2,0.1569,0.8,0.871,openai_privacy_filter
19162A,German,0,23,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
26689B,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
17929A,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
19308B,German,0,20,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19577C,German,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
24632B,German,1,8,6,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
18708B,German,0,21,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
23266D,German,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
22055A,German,1,10,5,0.0909,0.1667,0.1176,0.8333,0.9091,openai_privacy_filter
14591B,German,6,18,5,0.25,0.5455,0.3429,0.4545,0.75,openai_privacy_filter
24839A,German,1,9,3,0.1,0.25,0.1429,0.75,0.9,openai_privacy_filter
22546A,German,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
22798B,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18661B,German,1,16,8,0.0588,0.1111,0.0769,0.8889,0.9412,openai_privacy_filter
14784B,German,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
15230C,German,5,5,4,0.5,0.5556,0.5263,0.4444,0.5,openai_privacy_filter
21519C,German,5,13,4,0.2778,0.5556,0.3704,0.4444,0.7222,openai_privacy_filter
23263B,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
19298A,German,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
17950B,German,4,10,3,0.2857,0.5714,0.381,0.4286,0.7143,openai_privacy_filter
17499B,German,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
23976A,German,0,17,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25665B,German,2,3,3,0.4,0.4,0.4,0.6,0.6,openai_privacy_filter
22933C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27329A,German,3,3,2,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
26486C,German,2,13,7,0.1333,0.2222,0.1667,0.7778,0.8667,openai_privacy_filter
22125,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
25992C,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
16068J,German,0,2,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18640B,German,1,3,4,0.25,0.2,0.2222,0.8,0.75,openai_privacy_filter
15037B,German,0,0,4,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
21886A,German,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
23040B,German,1,15,11,0.0625,0.0833,0.0714,0.9167,0.9375,openai_privacy_filter
15960B,German,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
26663A,German,2,14,1,0.125,0.6667,0.2105,0.3333,0.875,openai_privacy_filter
18831A,German,2,8,5,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
27356A,German,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
22931B,German,7,21,12,0.25,0.3684,0.2979,0.6316,0.75,openai_privacy_filter
23599C,German,0,12,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
23026C,German,5,7,0,0.4167,1.0,0.5882,0.0,0.5833,openai_privacy_filter
19358D,German,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
15746A,German,2,19,9,0.0952,0.1818,0.125,0.8182,0.9048,openai_privacy_filter
22028C,German,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
23761D,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
26974C,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15074C,German,2,16,12,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
18272B,German,2,11,6,0.1538,0.25,0.1905,0.75,0.8462,openai_privacy_filter
21532A,German,0,9,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19198A,German,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
22724B,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
24869B,German,6,22,12,0.2143,0.3333,0.2609,0.6667,0.7857,openai_privacy_filter
18574B,German,2,13,9,0.1333,0.1818,0.1538,0.8182,0.8667,openai_privacy_filter
25170B,German,1,11,5,0.0833,0.1667,0.1111,0.8333,0.9167,openai_privacy_filter
15724B,German,2,8,5,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
23121B,German,2,13,8,0.1333,0.2,0.16,0.8,0.8667,openai_privacy_filter
23667A,German,4,11,6,0.2667,0.4,0.32,0.6,0.7333,openai_privacy_filter
25381B,German,1,4,3,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
27122B,German,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
23375A,German,1,13,8,0.0714,0.1111,0.087,0.8889,0.9286,openai_privacy_filter
26608A,German,5,9,5,0.3571,0.5,0.4167,0.5,0.6429,openai_privacy_filter
21119B,German,3,12,7,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
15216A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
22781,German,4,22,17,0.1538,0.1905,0.1702,0.8095,0.8462,openai_privacy_filter
23126,German,6,42,18,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
19749B,German,5,11,6,0.3125,0.4545,0.3704,0.5455,0.6875,openai_privacy_filter
20841B,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14142A,German,5,15,5,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
19043B,German,0,8,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18262A,German,1,5,4,0.1667,0.2,0.1818,0.8,0.8333,openai_privacy_filter
16505A,German,1,2,2,0.3333,0.3333,0.3333,0.6667,0.6667,openai_privacy_filter
27169B,German,4,12,3,0.25,0.5714,0.3478,0.4286,0.75,openai_privacy_filter
16992C,German,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
18740B,German,3,15,3,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
27148A,German,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
24520B,German,4,10,2,0.2857,0.6667,0.4,0.3333,0.7143,openai_privacy_filter
20527B,German,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
16694C,German,0,10,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
56754B,Italian,1,9,4,0.1,0.2,0.1333,0.8,0.9,openai_privacy_filter
55550C,Italian,4,6,0,0.4,1.0,0.5714,0.0,0.6,openai_privacy_filter
55824G,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54708B,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
57742A,Italian,3,3,2,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
65292C,Italian,4,5,1,0.4444,0.8,0.5714,0.2,0.5556,openai_privacy_filter
64561E,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
55045D,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
60730B,Italian,5,20,13,0.2,0.2778,0.2326,0.7222,0.8,openai_privacy_filter
64303A,Italian,5,10,6,0.3333,0.4545,0.3846,0.5455,0.6667,openai_privacy_filter
61174A,Italian,3,11,6,0.2143,0.3333,0.2609,0.6667,0.7857,openai_privacy_filter
65152A,Italian,2,34,24,0.0556,0.0769,0.0645,0.9231,0.9444,openai_privacy_filter
63821E,Italian,0,9,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
65834A,Italian,2,14,7,0.125,0.2222,0.16,0.7778,0.875,openai_privacy_filter
60990A,Italian,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
54127C,Italian,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
62763B,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
58366B,Italian,1,11,7,0.0833,0.125,0.1,0.875,0.9167,openai_privacy_filter
65754A,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
64243A,Italian,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
62181B,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
55476B,Italian,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
61914C,Italian,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
58921A,Italian,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
55824A,Italian,0,10,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
55937C,Italian,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
56196A,Italian,2,14,6,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
65081C,Italian,4,14,8,0.2222,0.3333,0.2667,0.6667,0.7778,openai_privacy_filter
63158A,Italian,1,18,9,0.0526,0.1,0.069,0.9,0.9474,openai_privacy_filter
64303B,Italian,6,6,7,0.5,0.4615,0.48,0.5385,0.5,openai_privacy_filter
62251,Italian,15,16,4,0.4839,0.7895,0.6,0.2105,0.5161,openai_privacy_filter
64804B,Italian,3,18,12,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
66120A,Italian,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
55999B,Italian,1,4,1,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
63566A,Italian,1,14,7,0.0667,0.125,0.087,0.875,0.9333,openai_privacy_filter
59760A,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54231A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
59370C,Italian,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
58727D,Italian,1,7,5,0.125,0.1667,0.1429,0.8333,0.875,openai_privacy_filter
62976B,Italian,4,14,6,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
63540A,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
56923,Italian,6,20,24,0.2308,0.2,0.2143,0.8,0.7692,openai_privacy_filter
66956B,Italian,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
59855A,Italian,2,10,6,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
62097B,Italian,5,15,4,0.25,0.5556,0.3448,0.4444,0.75,openai_privacy_filter
57585D,Italian,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
64026F,Italian,0,11,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
63997C,Italian,10,10,10,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
64494C,Italian,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
59929B,Italian,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
56873A,Italian,2,4,0,0.3333,1.0,0.5,0.0,0.6667,openai_privacy_filter
61075B,Italian,4,16,9,0.2,0.3077,0.2424,0.6923,0.8,openai_privacy_filter
56958A,Italian,3,17,11,0.15,0.2143,0.1765,0.7857,0.85,openai_privacy_filter
57924,Italian,5,16,8,0.2381,0.3846,0.2941,0.6154,0.7619,openai_privacy_filter
66905A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
64798B,Italian,4,12,5,0.25,0.4444,0.32,0.5556,0.75,openai_privacy_filter
64499B,Italian,2,28,16,0.0667,0.1111,0.0833,0.8889,0.9333,openai_privacy_filter
60235B,Italian,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
66132A,Italian,0,10,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
56349C,Italian,2,2,2,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
58770B,Italian,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
63009,Italian,1,3,3,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
66647D,Italian,1,6,4,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
61510B,Italian,6,14,5,0.3,0.5455,0.3871,0.4545,0.7,openai_privacy_filter
59799A,Italian,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
60154B,Italian,1,5,4,0.1667,0.2,0.1818,0.8,0.8333,openai_privacy_filter
64275B,Italian,3,10,6,0.2308,0.3333,0.2727,0.6667,0.7692,openai_privacy_filter
57538B,Italian,1,11,6,0.0833,0.1429,0.1053,0.8571,0.9167,openai_privacy_filter
64416B,Italian,2,16,9,0.1111,0.1818,0.1379,0.8182,0.8889,openai_privacy_filter
59002B,Italian,2,6,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
60640B,Italian,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
61001C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
59497A,Italian,1,5,0,0.1667,1.0,0.2857,0.0,0.8333,openai_privacy_filter
66909C,Italian,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
55937A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
64887B,Italian,3,9,6,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
56414A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
64703B,Italian,1,3,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
62031A,Italian,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
55565B,Italian,0,15,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
65697B,Italian,2,13,9,0.1333,0.1818,0.1538,0.8182,0.8667,openai_privacy_filter
57082B,Italian,6,16,8,0.2727,0.4286,0.3333,0.5714,0.7273,openai_privacy_filter
54340A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
62475D,Italian,0,7,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
60364B,Italian,3,24,14,0.1111,0.1765,0.1364,0.8235,0.8889,openai_privacy_filter
65729A,Italian,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
58840A,Italian,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
61331A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
66508B,Italian,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
55056C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
63402A,Italian,4,13,5,0.2353,0.4444,0.3077,0.5556,0.7647,openai_privacy_filter
65313B,Italian,6,30,17,0.1667,0.2609,0.2034,0.7391,0.8333,openai_privacy_filter
60842A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
65393A,Italian,1,18,12,0.0526,0.0769,0.0625,0.9231,0.9474,openai_privacy_filter
55367E,Italian,2,17,7,0.1053,0.2222,0.1429,0.7778,0.8947,openai_privacy_filter
57585E,Italian,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54788A,Italian,2,13,7,0.1333,0.2222,0.1667,0.7778,0.8667,openai_privacy_filter
64198B,Italian,5,17,10,0.2273,0.3333,0.2703,0.6667,0.7727,openai_privacy_filter
55918A,Italian,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
57406A,Italian,4,42,24,0.087,0.1429,0.1081,0.8571,0.913,openai_privacy_filter
59932B,Italian,7,10,3,0.4118,0.7,0.5185,0.3,0.5882,openai_privacy_filter
66145A,Italian,2,8,4,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
60811B,Italian,2,13,9,0.1333,0.1818,0.1538,0.8182,0.8667,openai_privacy_filter
55695B,Italian,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
65078C,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
59749C,Italian,4,27,19,0.129,0.1739,0.1481,0.8261,0.871,openai_privacy_filter
54903C,Italian,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
66644B,Italian,1,8,5,0.1111,0.1667,0.1333,0.8333,0.8889,openai_privacy_filter
66207A,Italian,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
56691A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
64887A,Italian,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
59957D,Italian,8,24,8,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
65845A,Italian,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
58547A,Italian,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
66471C,Italian,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
53995D,Italian,0,12,12,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
59430C,Italian,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
54355A,Italian,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
59210B,Italian,0,12,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
60638A,Italian,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
58874B,Italian,2,8,6,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
56890A,Italian,0,3,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
59060E,Italian,0,2,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54758B,Italian,0,13,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
58896D,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
56727A,Italian,2,12,5,0.1429,0.2857,0.1905,0.7143,0.8571,openai_privacy_filter
54019A,Italian,6,14,9,0.3,0.4,0.3429,0.6,0.7,openai_privacy_filter
58078B,Italian,3,7,1,0.3,0.75,0.4286,0.25,0.7,openai_privacy_filter
66477C,Italian,3,25,13,0.1071,0.1875,0.1364,0.8125,0.8929,openai_privacy_filter
55024A,Italian,5,16,9,0.2381,0.3571,0.2857,0.6429,0.7619,openai_privacy_filter
65219B,Italian,0,28,15,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
63477B,Italian,2,15,8,0.1176,0.2,0.1481,0.8,0.8824,openai_privacy_filter
62609A,Italian,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
58347B,Italian,5,9,2,0.3571,0.7143,0.4762,0.2857,0.6429,openai_privacy_filter
64594A,Italian,2,8,4,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
55676A,Italian,2,12,3,0.1429,0.4,0.2105,0.6,0.8571,openai_privacy_filter
55550D,Italian,4,6,0,0.4,1.0,0.5714,0.0,0.6,openai_privacy_filter
54135B,Italian,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
57608C,Italian,10,19,5,0.3448,0.6667,0.4545,0.3333,0.6552,openai_privacy_filter
66300D,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
65067D,Italian,4,14,9,0.2222,0.3077,0.2581,0.6923,0.7778,openai_privacy_filter
60263A,Italian,3,11,6,0.2143,0.3333,0.2609,0.6667,0.7857,openai_privacy_filter
63200A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
65081A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
55568B,Italian,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
64107B,Italian,4,6,6,0.4,0.4,0.4,0.6,0.6,openai_privacy_filter
63305C,Italian,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
59919C,Italian,1,1,2,0.5,0.3333,0.4,0.6667,0.5,openai_privacy_filter
62148D,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
53715C,Italian,3,15,8,0.1667,0.2727,0.2069,0.7273,0.8333,openai_privacy_filter
66155B,Italian,0,19,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54734A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
53891C,Italian,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
57193A,Italian,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
56622C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
65143E,Italian,3,10,6,0.2308,0.3333,0.2727,0.6667,0.7692,openai_privacy_filter
55727C,Italian,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
61259,Italian,5,17,13,0.2273,0.2778,0.25,0.7222,0.7727,openai_privacy_filter
66578B,Italian,2,13,8,0.1333,0.2,0.16,0.8,0.8667,openai_privacy_filter
63639B,Italian,4,20,13,0.1667,0.2353,0.1951,0.7647,0.8333,openai_privacy_filter
62082A,Italian,1,4,3,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
61003C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
59557,Italian,2,2,17,0.5,0.1053,0.1739,0.8947,0.5,openai_privacy_filter
55158C,Italian,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
64370A,Italian,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
57629A,Italian,5,17,9,0.2273,0.3571,0.2778,0.6429,0.7727,openai_privacy_filter
56926,Italian,10,30,10,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
57817C,Italian,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
55318C,Italian,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
54277C,Italian,4,11,5,0.2667,0.4444,0.3333,0.5556,0.7333,openai_privacy_filter
56936D,Italian,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
59510C,Italian,2,11,10,0.1538,0.1667,0.16,0.8333,0.8462,openai_privacy_filter
62451B,Italian,1,13,9,0.0714,0.1,0.0833,0.9,0.9286,openai_privacy_filter
64629C,Italian,3,5,2,0.375,0.6,0.4615,0.4,0.625,openai_privacy_filter
62236A,Italian,3,3,1,0.5,0.75,0.6,0.25,0.5,openai_privacy_filter
60057A,Italian,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
54477B,Italian,4,4,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
55158A,Italian,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
65177A,Italian,1,11,11,0.0833,0.0833,0.0833,0.9167,0.9167,openai_privacy_filter
66143A,Italian,2,13,6,0.1333,0.25,0.1739,0.75,0.8667,openai_privacy_filter
60620B,Italian,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
61899B,Italian,3,13,10,0.1875,0.2308,0.2069,0.7692,0.8125,openai_privacy_filter
61111C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
53861A,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
62347C,Italian,3,7,4,0.3,0.4286,0.3529,0.5714,0.7,openai_privacy_filter
60833B,Italian,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
61571A,Italian,3,9,2,0.25,0.6,0.3529,0.4,0.75,openai_privacy_filter
56988A,Italian,0,15,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
63526D,Italian,1,8,1,0.1111,0.5,0.1818,0.5,0.8889,openai_privacy_filter
55634B,Italian,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
57675B,Italian,2,9,3,0.1818,0.4,0.25,0.6,0.8182,openai_privacy_filter
59625C,Italian,3,16,6,0.1579,0.3333,0.2143,0.6667,0.8421,openai_privacy_filter
53649A,Italian,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
62144C,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
58567D,Italian,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
56965B,Italian,2,18,13,0.1,0.1333,0.1143,0.8667,0.9,openai_privacy_filter
61512A,Italian,2,16,7,0.1111,0.2222,0.1481,0.7778,0.8889,openai_privacy_filter
59451B,Italian,3,7,4,0.3,0.4286,0.3529,0.5714,0.7,openai_privacy_filter
56274A,Italian,2,5,4,0.2857,0.3333,0.3077,0.6667,0.7143,openai_privacy_filter
